municipality_code,department,municipality,year,population
52260,Nariño,El Tambo,2031,14579
52287,Nariño,Funes,2031,7548
52317,Nariño,Guachucal,2031,20979
52320,Nariño,Guaitarilla,2031,11462
52323,Nariño,Gualmatán,2031,7967
52352,Nariño,Iles,2031,7557
52354,Nariño,Imués,2031,7879
52356,Nariño,Ipiales,2031,125339
52378,Nariño,La Cruz,2031,20161
52381,Nariño,La Florida,2031,9972
52385,Nariño,La Llanada,2031,6507
52390,Nariño,La Tola,2031,8234
52399,Nariño,La Unión,2031,36713
52405,Nariño,Leiva,2031,9656
52411,Nariño,Linares,2031,10101
52418,Nariño,Los Andes,2031,9456
52427,Nariño,Magüí,2031,30120
52435,Nariño,Mallama,2031,8718
52473,Nariño,Mosquera,2031,11941
52480,Nariño,Nariño,2031,4628
52490,Nariño,Olaya Herrera,2031,28236
52506,Nariño,Ospina,2031,7015
52520,Nariño,Francisco Pizarro,2031,17020
52540,Nariño,Policarpa,2031,9763
52560,Nariño,Potosí,2031,10277
52565,Nariño,Providencia,2031,5493
52573,Nariño,Puerres,2031,8280
52585,Nariño,Pupiales,2031,16781
52612,Nariño,Ricaurte,2031,25995
52621,Nariño,Roberto Payán,2031,12794
52678,Nariño,Samaniego,2031,29075
52683,Nariño,Sandoná,2031,20588
52685,Nariño,San Bernardo,2031,9091
52687,Nariño,San Lorenzo,2031,18650
52693,Nariño,San Pablo,2031,15199
52694,Nariño,San Pedro de Cartago,2031,6660
52696,Nariño,Santa Bárbara,2031,14836
52699,Nariño,Santacruz,2031,10525
52720,Nariño,Sapuyes,2031,7271
52786,Nariño,Taminango,2031,18642
52788,Nariño,Tangua,2031,15172
52835,Nariño,San Andrés de Tumaco,2031,286736
52838,Nariño,Túquerres,2031,48829
52885,Nariño,Yacuanquer,2031,12119
54001,Norte de Santander,San José de Cúcuta,2031,781563
54003,Norte de Santander,Ábrego,2031,38074
54051,Norte de Santander,Arboledas,2031,10731
54099,Norte de Santander,Bochalema,2031,10293
54109,Norte de Santander,Bucarasica,2031,8355
54125,Norte de Santander,Cácota,2031,3238
54128,Norte de Santander,Cáchira,2031,12247
54172,Norte de Santander,Chinácota,2031,21898
54174,Norte de Santander,Chitagá,2031,14070
54206,Norte de Santander,Convención,2031,22213
54223,Norte de Santander,Cucutilla,2031,8369
54239,Norte de Santander,Durania,2031,5219
54245,Norte de Santander,El Carmen,2031,15645
54250,Norte de Santander,El Tarra,2031,32416
54261,Norte de Santander,El Zulia,2031,32867
54313,Norte de Santander,Gramalote,2031,9085
54344,Norte de Santander,Hacarí,2031,10630
54347,Norte de Santander,Herrán,2031,9524
54377,Norte de Santander,Labateca,2031,7240
54385,Norte de Santander,La Esperanza,2031,12673
54398,Norte de Santander,La Playa,2031,9015
54405,Norte de Santander,Los Patios,2031,107106
54418,Norte de Santander,Lourdes,2031,4831
54480,Norte de Santander,Mutiscua,2031,4784
54498,Norte de Santander,Ocaña,2031,146785
54518,Norte de Santander,Pamplona,2031,51332
54520,Norte de Santander,Pamplonita,2031,6565
54553,Norte de Santander,Puerto Santander,2031,9566
54599,Norte de Santander,Ragonvalia,2031,7066
54660,Norte de Santander,Salazar,2031,11922
54670,Norte de Santander,San Calixto,2031,14289
54673,Norte de Santander,San Cayetano,2031,9349
54680,Norte de Santander,Santiago,2031,4569
54720,Norte de Santander,Sardinata,2031,30067
54743,Norte de Santander,Silos,2031,7757
54800,Norte de Santander,Teorama,2031,19274
54810,Norte de Santander,Tibú,2031,76956
54820,Norte de Santander,Toledo,2031,18449
54871,Norte de Santander,Villa Caro,2031,5371
54874,Norte de Santander,Villa del Rosario,2031,134849
63001,Quindío,Armenia,2031,307534
63111,Quindío,Buenavista,2031,3051
63130,Quindío,Calarcá,2031,73205
63190,Quindío,Circasia,2031,28539
63212,Quindío,Córdoba,2031,5769
63272,Quindío,Filandia,2031,12077
63302,Quindío,Génova,2031,7523
63401,Quindío,La Tebaida,2031,33071
63470,Quindío,Montenegro,2031,36950
63548,Quindío,Pijao,2031,5230
63594,Quindío,Quimbaya,2031,30905
63690,Quindío,Salento,2031,10481
66001,Risaralda,Pereira,2031,486854
66045,Risaralda,Apía,2031,12375
66075,Risaralda,Balboa,2031,6358
66088,Risaralda,Belén de Umbría,2031,24704
66170,Risaralda,Dosquebradas,2031,260111
66318,Risaralda,Guática,2031,12125
66383,Risaralda,La Celia,2031,7497
66400,Risaralda,La Virginia,2031,28142
66440,Risaralda,Marsella,2031,16949
66456,Risaralda,Mistrató,2031,18538
66572,Risaralda,Pueblo Rico,2031,18769
66594,Risaralda,Quinchía,2031,27175
66682,Risaralda,Santa Rosa de Cabal,2031,85649
66687,Risaralda,Santuario,2031,12675
68001,Santander,Bucaramanga,2031,619832
68013,Santander,Aguada,2031,1880
68020,Santander,Albania,2031,4187
68051,Santander,Aratoca,2031,8711
68077,Santander,Barbosa,2031,35189
68079,Santander,Barichara,2031,14097
68081,Santander,Barrancabermeja,2031,237707
68092,Santander,Betulia,2031,7122
68101,Santander,Bolívar,2031,11409
68121,Santander,Cabrera,2031,2109
68132,Santander,California,2031,2639
68147,Santander,Capitanejo,2031,6610
68152,Santander,Carcasí,2031,5121
68160,Santander,Cepitá,2031,2166
68162,Santander,Cerrito,2031,7776
68167,Santander,Charalá,2031,14317
68169,Santander,Charta,2031,3447
68176,Santander,Chimá,2031,3448
68179,Santander,Chipatá,2031,5192
68190,Santander,Cimitarra,2031,33479
68207,Santander,Concepción,2031,6028
68209,Santander,Confines,2031,3854
68211,Santander,Contratación,2031,4431
68217,Santander,Coromoro,2031,5967
68229,Santander,Curití,2031,15269
68235,Santander,El Carmen de Chucurí,2031,26059
68245,Santander,El Guacamayo,2031,2200
68250,Santander,El Peñón,2031,5160
68255,Santander,El Playón,2031,15511
68264,Santander,Encino,2031,3033
68266,Santander,Enciso,2031,4131
68271,Santander,Florián,2031,5617
68276,Santander,Floridablanca,2031,318669
68296,Santander,Galán,2031,3002
68298,Santander,Gámbita,2031,4062
68307,Santander,Girón,2031,182085
68318,Santander,Guaca,2031,7059
68320,Santander,Guadalupe,2031,4567
68322,Santander,Guapotá,2031,2691
68324,Santander,Guavatá,2031,4224
68327,Santander,Güepsa,2031,5778
68344,Santander,Hato,2031,2786
68368,Santander,Jesús María,2031,3393
68370,Santander,Jordán,2031,1597
68377,Santander,La Belleza,2031,6260
68385,Santander,Landázuri,2031,10524
68397,Santander,La Paz,2031,5026
68406,Santander,Lebrija,2031,55998
68418,Santander,Los Santos,2031,18239
68425,Santander,Macaravita,2031,2585
68432,Santander,Málaga,2031,25587
68444,Santander,Matanza,2031,5934
68464,Santander,Mogotes,2031,10939
68468,Santander,Molagavita,2031,4939
68498,Santander,Ocamonte,2031,6878
68500,Santander,Oiba,2031,11517
68502,Santander,Onzaga,2031,5000
68522,Santander,Palmar,2031,1609
68524,Santander,Palmas del Socorro,2031,2863
68533,Santander,Páramo,2031,5983
68547,Santander,Piedecuesta,2031,198174
68549,Santander,Pinchote,2031,6505
68572,Santander,Puente Nacional,2031,15338
68573,Santander,Puerto Parra,2031,9707
68575,Santander,Puerto Wilches,2031,36999
68615,Santander,Rionegro,2031,25665
68655,Santander,Sabana de Torres,2031,40112
68669,Santander,San Andrés,2031,8326
68673,Santander,San Benito,2031,2985
68679,Santander,San Gil,2031,78630
68682,Santander,San Joaquín,2031,2701
68684,Santander,San José de Miranda,2031,4243
68686,Santander,San Miguel,2031,2578
68689,Santander,San Vicente de Chucurí,2031,35698
68705,Santander,Santa Bárbara,2031,2680
68720,Santander,Santa Helena del Opón,2031,3426
68745,Santander,Simacota,2031,12206
68755,Santander,Socorro,2031,38779
68770,Santander,Suaita,2031,10159
68773,Santander,Sucre,2031,7272
68780,Santander,Suratá,2031,4656
68820,Santander,Tona,2031,8749
68855,Santander,Valle de San José,2031,7523
68861,Santander,Vélez,2031,28089
68867,Santander,Vetas,2031,2064
68872,Santander,Villanueva,2031,9636
68895,Santander,Zapatoca,2031,10318
70001,Sucre,Sincelejo,2031,355374
70110,Sucre,Buenavista,2031,13131
70124,Sucre,Caimito,2031,19117
70204,Sucre,Coloso,2031,11164
70215,Sucre,Corozal,2031,84465
70221,Sucre,Coveñas,2031,23801
70230,Sucre,Chalán,2031,5042
70233,Sucre,El Roble,2031,10761
70235,Sucre,Galeras,2031,27545
70265,Sucre,Guaranda,2031,20694
70400,Sucre,La Unión,2031,15226
70418,Sucre,Los Palmitos,2031,27422
70429,Sucre,Majagual,2031,42216
70473,Sucre,Morroa,2031,18553
70508,Sucre,Ovejas,2031,25001
70523,Sucre,Palmito,2031,17760
70670,Sucre,Sampués,2031,57973
70678,Sucre,San Benito Abad,2031,33936
70702,Sucre,San Juan de Betulia,2031,15326
70708,Sucre,San Marcos,2031,68474
70713,Sucre,San Onofre,2031,54122
70717,Sucre,San Pedro,2031,22264
70742,Sucre,San Luis de Sincé,2031,33056
70771,Sucre,Sucre,2031,36075
70820,Sucre,Santiago de Tolú,2031,41101
70823,Sucre,Tolú Viejo,2031,24197
73001,Tolima,Ibagué,2031,566788
73024,Tolima,Alpujarra,2031,5028
73026,Tolima,Alvarado,2031,8733
73030,Tolima,Ambalema,2031,6744
73043,Tolima,Anzoátegui,2031,10680
73055,Tolima,Armero,2031,12626
73067,Tolima,Ataco,2031,21126
73124,Tolima,Cajamarca,2031,18483
73148,Tolima,Carmen de Apicalá,2031,11392
73152,Tolima,Casabianca,2031,6646
73168,Tolima,Chaparral,2031,53931
73200,Tolima,Coello,2031,8637
73217,Tolima,Coyaima,2031,23839
73226,Tolima,Cunday,2031,9100
73236,Tolima,Dolores,2031,8637
73268,Tolima,Espinal,2031,71780
73270,Tolima,Falan,2031,8013
73275,Tolima,Flandes,2031,29163
73283,Tolima,Fresno,2031,31719
73319,Tolima,Guamo,2031,33929
73347,Tolima,Herveo,2031,7329
73349,Tolima,Honda,2031,24854
73352,Tolima,Icononzo,2031,12602
73408,Tolima,Lérida,2031,18010
73411,Tolima,Líbano,2031,37564
73443,Tolima,Mariquita,2031,41425
73449,Tolima,Melgar,2031,41294
73461,Tolima,Murillo,2031,4119
73483,Tolima,Natagaima,2031,16525
73504,Tolima,Ortega,2031,36938
73520,Tolima,Palocabildo,2031,10232
73547,Tolima,Piedras,2031,7816
73555,Tolima,Planadas,2031,28166
73563,Tolima,Prado,2031,8524
73585,Tolima,Purificación,2031,24146
73616,Tolima,Rioblanco,2031,24725
73622,Tolima,Roncesvalles,2031,5653
73624,Tolima,Rovira,2031,22342
73671,Tolima,Saldaña,2031,14814
73675,Tolima,San Antonio,2031,13364
73678,Tolima,San Luis,2031,14083
73686,Tolima,Santa Isabel,2031,5976
73770,Tolima,Suárez,2031,3933
73854,Tolima,Valle de San Juan,2031,5533
73861,Tolima,Venadillo,2031,13061
73870,Tolima,Villahermosa,2031,9613
73873,Tolima,Villarrica,2031,5287
76001,Valle del Cauca,Cali,2031,2223303
76020,Valle del Cauca,Alcalá,2031,14125
76036,Valle del Cauca,Andalucía,2031,26085
76041,Valle del Cauca,Ansermanuevo,2031,17469
76054,Valle del Cauca,Argelia,2031,5398
76100,Valle del Cauca,Bolívar,2031,15535
76109,Valle del Cauca,Buenaventura,2031,348699
76111,Valle del Cauca,Guadalajara de Buga,2031,131028
76113,Valle del Cauca,Bugalagrande,2031,25580
76122,Valle del Cauca,Caicedonia,2031,30349
76126,Valle del Cauca,Calima,2031,19722
76130,Valle del Cauca,Candelaria,2031,128901
76147,Valle del Cauca,Cartago,2031,146283
76233,Valle del Cauca,Dagua,2031,65003
76243,Valle del Cauca,El Águila,2031,8879
76246,Valle del Cauca,El Cairo,2031,6847
76248,Valle del Cauca,El Cerrito,2031,54728
76250,Valle del Cauca,El Dovio,2031,9315
76275,Valle del Cauca,Florida,2031,55150
76306,Valle del Cauca,Ginebra,2031,25054
76318,Valle del Cauca,Guacarí,2031,34842
76364,Valle del Cauca,Jamundí,2031,210179
76377,Valle del Cauca,La Cumbre,2031,19658
76400,Valle del Cauca,La Unión,2031,34112
76403,Valle del Cauca,La Victoria,2031,12787
76497,Valle del Cauca,Obando,2031,12358
76520,Valle del Cauca,Palmira,2031,388047
76563,Valle del Cauca,Pradera,2031,50220
76606,Valle del Cauca,Restrepo,2031,16076
76616,Valle del Cauca,Riofrío,2031,16261
76622,Valle del Cauca,Roldanillo,2031,38741
76670,Valle del Cauca,San Pedro,2031,16997
76736,Valle del Cauca,Sevilla,2031,44311
76823,Valle del Cauca,Toro,2031,14670
76828,Valle del Cauca,Trujillo,2031,20100
76834,Valle del Cauca,Tuluá,2031,227246
76845,Valle del Cauca,Ulloa,2031,5458
76863,Valle del Cauca,Versalles,2031,7271
76869,Valle del Cauca,Vijes,2031,14529
76890,Valle del Cauca,Yotoco,2031,16927
76892,Valle del Cauca,Yumbo,2031,116906
76895,Valle del Cauca,Zarzal,2031,44121
81001,Arauca,Arauca,2031,91660
81065,Arauca,Arauquita,2031,54476
81220,Arauca,Cravo Norte,2031,4196
81300,Arauca,Fortul,2031,20377
81591,Arauca,Puerto Rondón,2031,4732
81736,Arauca,Saravena,2031,59698
81794,Arauca,Tame,2031,46775
85001,Casanare,Yopal,2031,211074
85010,Casanare,Aguazul,2031,39662
85015,Casanare,Chámeza,2031,2738
85125,Casanare,Hato Corozal,2031,13287
85136,Casanare,La Salina,2031,1535
85139,Casanare,Maní,2031,21179
85162,Casanare,Monterrey,2031,19259
85225,Casanare,Nunchía,2031,9553
85230,Casanare,Orocué,2031,15825
85250,Casanare,Paz de Ariporo,2031,38756
85263,Casanare,Pore,2031,14398
85279,Casanare,Recetor,2031,1760
85300,Casanare,Sabanalarga,2031,3917
85315,Casanare,Sácama,2031,2037
85325,Casanare,San Luis de Palenque,2031,9142
85400,Casanare,Támara,2031,7437
85410,Casanare,Tauramena,2031,27253
85430,Casanare,Trinidad,2031,14257
85440,Casanare,Villanueva,2031,45600
86001,Putumayo,Mocoa,2031,73473
86219,Putumayo,Colón,2031,6241
86320,Putumayo,Orito,2031,39230
86568,Putumayo,Puerto Asís,2031,77457
86569,Putumayo,Puerto Caicedo,2031,18049
86571,Putumayo,Puerto Guzmán,2031,46675
86573,Putumayo,Puerto Leguízamo,2031,42820
86749,Putumayo,Sibundoy,2031,17079
86755,Putumayo,San Francisco,2031,5589
86757,Putumayo,San Miguel,2031,19960
86760,Putumayo,Santiago,2031,7236
86865,Putumayo,Valle del Guamuez,2031,35037
86885,Putumayo,Villagarzón,2031,27405
88001,"Archipiélago de San Andrés, Providencia y Santa Catalina",San Andrés,2031,57315
88564,"Archipiélago de San Andrés, Providencia y Santa Catalina",Providencia,2031,6452
91001,Amazonas,Leticia,2031,56077
91263,Amazonas,El Encanto (ANM),2031,2284
91405,Amazonas,La Chorrera (ANM),2031,3225
91407,Amazonas,La Pedrera (ANM),2031,4249
91430,Amazonas,La Victoria (ANM),2031,703
91460,Amazonas,Miriti - Paraná (ANM),2031,2255
91530,Amazonas,Puerto Alegría (ANM),2031,815
91536,Amazonas,Puerto Arica (ANM),2031,1110
91540,Amazonas,Puerto Nariño,2031,12264
91669,Amazonas,Puerto Santander (ANM),2031,1923
91798,Amazonas,Tarapacá (ANM),2031,4139
94001,Guainía,Inírida,2031,44808
94343,Guainía,Barrancominas,2031,13486
94663,Guainía,Mapiripana (ANM),2031,0
94883,Guainía,San Felipe (ANM),2031,2211
94884,Guainía,Puerto Colombia (ANM),2031,2035
94885,Guainía,La Guadalupe (ANM),2031,378
94886,Guainía,Cacahual (ANM),2031,937
94887,Guainía,Pana Pana (ANM),2031,2061
94888,Guainía,Morichal (ANM),2031,1179
95001,Guaviare,San José del Guaviare,2031,54452
95015,Guaviare,Calamar,2031,9993
95025,Guaviare,El Retorno,2031,13313
95200,Guaviare,Miraflores,2031,7205
97001,Vaupés,Mitú,2031,33190
97161,Vaupés,Carurú,2031,3062
97511,Vaupés,Pacoa (ANM),2031,4396
97666,Vaupés,Taraira,2031,3263
97777,Vaupés,Papunahua (ANM),2031,789
97889,Vaupés,Yavaraté (ANM),2031,1133
99001,Vichada,Puerto Carreño,2031,26329
99524,Vichada,La Primavera,2031,10766
99624,Vichada,Santa Rosalía,2031,4068
99773,Vichada,Cumaribo,2031,138978
05001,Antioquia,Medellín,2032,2497704
05002,Antioquia,Abejorral,2032,20783
05004,Antioquia,Abriaquí,2032,2753
05021,Antioquia,Alejandría,2032,5781
05030,Antioquia,Amagá,2032,34162
05031,Antioquia,Amalfi,2032,30980
05034,Antioquia,Andes,2032,45471
05036,Antioquia,Angelópolis,2032,6352
05038,Antioquia,Angostura,2032,12801
05040,Antioquia,Anorí,2032,22954
05042,Antioquia,Santafé de Antioquia,2032,30073
05044,Antioquia,Anzá,2032,7861
05045,Antioquia,Apartadó,2032,129762
05051,Antioquia,Arboletes,2032,33054
05055,Antioquia,Argelia,2032,8439
05059,Antioquia,Armenia,2032,5153
05079,Antioquia,Barbosa,2032,69033
05086,Antioquia,Belmira,2032,5917
05088,Antioquia,Bello,2032,645323
05091,Antioquia,Betania,2032,10564
05093,Antioquia,Betulia,2032,17404
05101,Antioquia,Ciudad Bolívar,2032,28444
05107,Antioquia,Briceño,2032,7441
05113,Antioquia,Buriticá,2032,11824
05120,Antioquia,Cáceres,2032,27828
05125,Antioquia,Caicedo,2032,9257
05129,Antioquia,Caldas,2032,92603
05134,Antioquia,Campamento,2032,10263
05138,Antioquia,Cañasgordas,2032,14463
05142,Antioquia,Caracolí,2032,4304
05145,Antioquia,Caramanta,2032,4073
05147,Antioquia,Carepa,2032,53202
05148,Antioquia,El Carmen de Viboral,2032,76623
05150,Antioquia,Carolina,2032,3895
05154,Antioquia,Caucasia,2032,93807
05172,Antioquia,Chigorodó,2032,56253
05190,Antioquia,Cisneros,2032,10456
05197,Antioquia,Cocorná,2032,15959
05206,Antioquia,Concepción,2032,5183
05209,Antioquia,Concordia,2032,21683
05212,Antioquia,Copacabana,2032,98721
05234,Antioquia,Dabeiba,2032,25484
05237,Antioquia,Donmatías,2032,20195
05240,Antioquia,Ebéjico,2032,12112
05250,Antioquia,El Bagre,2032,58445
05264,Antioquia,Entrerríos,2032,13715
05266,Antioquia,Envigado,2032,289772
05282,Antioquia,Fredonia,2032,26863
05284,Antioquia,Frontino,2032,21751
05306,Antioquia,Giraldo,2032,6883
05308,Antioquia,Girardota,2032,66013
05310,Antioquia,Gómez Plata,2032,10672
05313,Antioquia,Granada,2032,10499
05315,Antioquia,Guadalupe,2032,7055
05318,Antioquia,Guarne,2032,70714
05321,Antioquia,Guatapé,2032,10666
05347,Antioquia,Heliconia,2032,4439
05353,Antioquia,Hispania,2032,6234
05360,Antioquia,Itagüí,2032,315491
05361,Antioquia,Ituango,2032,30040
05364,Antioquia,Jardín,2032,15898
05368,Antioquia,Jericó,2032,14625
05376,Antioquia,La Ceja,2032,80537
05380,Antioquia,La Estrella,2032,88989
05390,Antioquia,La Pintada,2032,9217
05400,Antioquia,La Unión,2032,26148
05411,Antioquia,Liborina,2032,10924
05425,Antioquia,Maceo,2032,9029
05440,Antioquia,Marinilla,2032,81697
05467,Antioquia,Montebello,2032,6008
05475,Antioquia,Murindó,2032,6703
05480,Antioquia,Mutatá,2032,13251
05483,Antioquia,Nariño,2032,11288
05490,Antioquia,Necoclí,2032,40915
05495,Antioquia,Nechí,2032,32153
05501,Antioquia,Olaya,2032,3510
05541,Antioquia,Peñol,2032,25520
05543,Antioquia,Peque,2032,9006
05576,Antioquia,Pueblorrico,2032,9118
05579,Antioquia,Puerto Berrío,2032,38966
05585,Antioquia,Puerto Nare,2032,15976
05591,Antioquia,Puerto Triunfo,2032,20825
05604,Antioquia,Remedios,2032,36456
05607,Antioquia,Retiro,2032,29617
05615,Antioquia,Rionegro,2032,167011
05628,Antioquia,Sabanalarga,2032,10205
05631,Antioquia,Sabaneta,2032,123071
05642,Antioquia,Salgar,2032,18564
05647,Antioquia,San Andrés de Cuerquía,2032,7193
05649,Antioquia,San Carlos,2032,16848
05652,Antioquia,San Francisco,2032,6233
05656,Antioquia,San Jerónimo,2032,20935
05658,Antioquia,San José de La Montaña,2032,4328
05659,Antioquia,San Juan de Urabá,2032,19067
05660,Antioquia,San Luis,2032,15517
05664,Antioquia,San Pedro de Los Milagros,2032,21844
05665,Antioquia,San Pedro de Urabá,2032,32626
05667,Antioquia,San Rafael,2032,18525
05670,Antioquia,San Roque,2032,26315
05674,Antioquia,San Vicente,2032,25946
05679,Antioquia,Santa Bárbara,2032,30976
05686,Antioquia,Santa Rosa de Osos,2032,43076
05690,Antioquia,Santo Domingo,2032,13690
05697,Antioquia,El Santuario,2032,43384
05736,Antioquia,Segovia,2032,40545
05756,Antioquia,Sonsón,2032,34085
05761,Antioquia,Sopetrán,2032,17247
05789,Antioquia,Támesis,2032,16305
05790,Antioquia,Tarazá,2032,30733
05792,Antioquia,Tarso,2032,6763
05809,Antioquia,Titiribí,2032,11862
05819,Antioquia,Toledo,2032,4385
05837,Antioquia,Turbo,2032,129056
05842,Antioquia,Uramita,2032,7653
05847,Antioquia,Urrao,2032,32946
05854,Antioquia,Valdivia,2032,15379
05856,Antioquia,Valparaíso,2032,6693
05858,Antioquia,Vegachí,2032,12289
05861,Antioquia,Venecia,2032,12770
05873,Antioquia,Vigía del Fuerte,2032,12961
05885,Antioquia,Yalí,2032,7532
05887,Antioquia,Yarumal,2032,41483
05890,Antioquia,Yolombó,2032,26134
05893,Antioquia,Yondó,2032,24557
05895,Antioquia,Zaragoza,2032,28088
08001,Atlántico,Barranquilla,2032,1241174
08078,Atlántico,Baranoa,2032,85640
08137,Atlántico,Campo de La Cruz,2032,30536
08141,Atlántico,Candelaria,2032,22087
08296,Atlántico,Galapa,2032,71820
08372,Atlántico,Juan de Acosta,2032,26459
08421,Atlántico,Luruaco,2032,36305
08433,Atlántico,Malambo,2032,163600
08436,Atlántico,Manatí,2032,26460
08520,Atlántico,Palmar de Varela,2032,40967
08549,Atlántico,Piojó,2032,8670
08558,Atlántico,Polonuevo,2032,23659
08560,Atlántico,Ponedera,2032,29779
08573,Atlántico,Puerto Colombia,2032,73097
08606,Atlántico,Repelón,2032,33089
08634,Atlántico,Sabanagrande,2032,45271
08638,Atlántico,Sabanalarga,2032,111437
08675,Atlántico,Santa Lucía,2032,22255
08685,Atlántico,Santo Tomás,2032,43151
08758,Atlántico,Soledad,2032,793522
08770,Atlántico,Suan,2032,16381
08832,Atlántico,Tubará,2032,21897
08849,Atlántico,Usiacurí,2032,17969
11001,"Bogotá, D.C.","Bogotá, D.C.",2032,7883923
13001,Bolívar,Cartagena de Indias,2032,1000974
13006,Bolívar,Achí,2032,30393
13030,Bolívar,Altos del Rosario,2032,10524
13042,Bolívar,Arenal,2032,9284
13052,Bolívar,Arjona,2032,75085
13062,Bolívar,Arroyohondo,2032,8202
13074,Bolívar,Barranco de Loba,2032,18585
13140,Bolívar,Calamar,2032,26183
13160,Bolívar,Cantagallo,2032,9067
13188,Bolívar,Cicuco,2032,17868
13212,Bolívar,Córdoba,2032,19842
13222,Bolívar,Clemencia,2032,17063
13244,Bolívar,El Carmen de Bolívar,2032,79509
13248,Bolívar,El Guamo,2032,10222
13268,Bolívar,El Peñón,2032,7449
13300,Bolívar,Hatillo de Loba,2032,13474
13430,Bolívar,Magangué,2032,160259
13433,Bolívar,Mahates,2032,34947
13440,Bolívar,Margarita,2032,12186
13442,Bolívar,María La Baja,2032,48949
13458,Bolívar,Montecristo,2032,15659
13468,Bolívar,Mompós,2032,50393
13473,Bolívar,Morales,2032,26967
13490,Bolívar,Norosí,2032,14597
13549,Bolívar,Pinillos,2032,25704
13580,Bolívar,Regidor,2032,8489
13600,Bolívar,Río Viejo,2032,13325
13620,Bolívar,San Cristóbal,2032,11077
13647,Bolívar,San Estanislao,2032,23487
13650,Bolívar,San Fernando,2032,12061
13654,Bolívar,San Jacinto,2032,29928
13655,Bolívar,San Jacinto del Cauca,2032,11221
