"fecha_hecho","cod_depto","departamento","cod_muni","municipio","cantidad"
"2009-07-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2009-08-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-08-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-08-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2009-08-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-08-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-08-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-08-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","3"
"2009-09-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-09-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-09-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-09-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-09-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2009-09-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-09-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-09-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-09-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2009-09-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2009-10-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-10-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","3"
"2009-10-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-10-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-10-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-10-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2009-10-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-10-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","3"
"2009-10-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-10-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-10-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-11-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2009-11-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","2"
"2009-11-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-11-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-11-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-11-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-11-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-11-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-11-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-12-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"2009-12-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
