"fecha_hecho","cod_depto","departamento","cod_muni","municipio","zona","cantidad"
"2017-04-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-04-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-04-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-04-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-04-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-05-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2017-05-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-05-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2017-05-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2017-05-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2017-05-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-05-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-05-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-05-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-05-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-05-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-05-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-05-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2017-06-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-06-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-06-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2017-06-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2017-06-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-06-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-06-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-06-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-07-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-07-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2017-07-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2017-07-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-07-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-07-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2017-07-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2017-07-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-08-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-08-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-08-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-08-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-08-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-08-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-08-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-08-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-08-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-09-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2017-09-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-09-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-09-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-09-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2017-09-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-09-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","3"
"2017-09-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-09-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-09-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-09-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-09-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-10-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2017-10-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-10-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2017-10-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2017-10-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-10-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-10-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-10-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-10-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2017-10-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-11-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2017-11-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-11-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-11-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-11-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-12-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-12-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-12-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-12-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-12-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-12-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2017-12-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-01-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-01-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-01-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-01-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-01-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-01-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-01-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2018-01-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-01-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-01-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-01-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-01-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-01-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2018-01-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2018-02-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-02-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-02-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-02-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-02-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-02-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-02-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-02-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-02-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-02-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-02-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-02-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-03-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-03-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-03-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-03-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-03-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-03-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-03-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-03-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-03-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-03-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-03-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-03-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2018-03-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2018-03-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-03-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-03-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-04-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-04-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-04-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-04-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-04-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2018-04-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2018-05-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-05-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-05-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-05-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-05-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-05-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-05-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-05-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-05-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-05-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-05-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-05-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-06-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-06-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2018-06-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-06-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-06-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-06-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-06-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2018-06-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-06-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-06-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-06-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-06-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-06-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-06-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-06-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-06-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-06-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-06-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-07-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-07-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-07-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2018-07-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-07-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-07-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-07-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-07-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2018-07-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-07-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2018-07-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2018-07-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-07-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-07-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-08-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-08-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2018-08-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-08-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-08-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-08-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-08-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-08-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-08-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-08-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2018-09-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-09-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-09-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","4"
"2018-09-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-09-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-09-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-09-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-09-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2018-09-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2018-09-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-09-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-09-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-09-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-09-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-09-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2018-09-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-09-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-09-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-10-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-10-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-10-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-10-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-10-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-10-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","5"
"2018-11-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-11-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-11-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-11-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-11-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-11-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-11-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2018-11-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-11-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-11-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-11-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-11-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-12-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-12-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-12-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-12-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-12-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-12-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-12-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2018-12-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-12-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-12-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-12-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-12-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2018-12-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-12-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-12-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-12-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-12-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-12-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-12-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-12-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2018-12-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2018-12-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2019-01-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-01-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-01-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2019-01-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2019-01-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","2"
"2019-01-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-01-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2019-01-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-01-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-01-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-01-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-01-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-01-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-01-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-02-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-02-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-02-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-02-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2019-02-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2019-03-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2019-03-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","3"
"2019-03-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2019-03-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-03-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-03-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-03-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-03-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-03-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2019-03-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2019-03-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2019-03-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2019-03-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-04-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-04-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","2"
"2019-04-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","RURAL","1"
"2019-04-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-04-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-04-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-04-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-04-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","2"
"2019-04-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
"2019-04-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI","URBANA","1"
